address,price,lat,lon,year
548 Tremont St #4,265000,42.343958,-71.07141,2001
24 Holyoke St #4,905000,42.344572,-71.077805,2016
1180-1200 Washington St #320,1100000,42.342961,-71.066725,2020
239 Commonwealth Ave #10,475000,42.350978,-71.082703,2016
165 Tremont St #705,550000,42.354233,-71.063727,2005
157-159 Newbury St #5,1800000,42.350743,-71.078282,2006
1 Dalton St #4302,4180000,42.345267,-71.084125,2020
6 Otis Pl,5700000,42.357126,-71.071904,2012
511 Beacon St #13,3e+05,42.350547,-71.090251,2009
133 Seaport Blvd #1509,1895000,42.350971,-71.043923,2020
80 Berkeley St #1,905000,42.347099,-71.071155,2021
150 Appleton St #1E,1025000,42.344991,-71.074941,2022
183 W Canton St #2,740000,42.344253,-71.075956,2022
13 Rutland Sq,4200000,42.341434,-71.077758,2016
279 Beacon St #1,560000,42.353239,-71.08025,2004
1180-1200 Washington St #106,1250000,42.342961,-71.066725,2016
21 Father Francis Gilday St #403,725000,42.338063,-71.072716,2008
474 Columbus Ave #3,1550000,42.343129,-71.078444,2020
108-110 Mount Vernon St #1,1750000,42.357876,-71.069855,2014
142 Saint Botolph St #2B,330000,42.34347,-71.082542,2001
54 Appleton St #2,317000,42.345756,-71.072015,2002
26 Upton St #3,959000,42.342322,-71.072347,2002
65 E India Row #3A,445000,42.358036,-71.051007,2007
163 Beacon St #4,340000,42.354583,-71.075346,2007
328 Dartmouth St #11,295000,42.353066,-71.078832,2001
135 Commonwealth Ave #1,155000,42.352267,-71.077919,2000
251-253 Marlborough St #8,2200000,42.351967,-71.082347,2001
26 Stillman St #3-2,7e+05,42.363764,-71.056946,2005
293-295 Commonwealth Ave #1D,102457,42.35025,-71.085384,2019
700 Harrison Ave #401,524000,42.338728,-71.070432,2010
127 Beacon St #52,319000,42.354933,-71.074053,2003
246 Commonwealth Ave #1,1150000,42.350342,-71.082641,2008
205 Commonwealth Ave #8,2280000,42.351411,-71.08114,2015
636-638 Beacon St #205,290000,42.349366,-71.094958,2006
1 Avery St #24C,1045000,42.35337,-71.062515,2003
151 Tremont St #12M,340000,42.355397,-71.063003,2004
70 Lincoln St #L411,420000,42.352217,-71.057924,2006
26-30 West St,21800000,42.354687,-71.062487,2017
137 Pembroke St #1,4e+05,42.342884,-71.077247,2005
6 Whittier Pl #4O,449000,42.366192,-71.06722,2014
83 Waltham St #1,1675000,42.343074,-71.070371,2016
2 Clarendon St #408,880000,42.344144,-71.072013,2022
5 Worcester Sq,3550000,42.33727,-71.075574,2022
14 Edgerly Pl,604500,42.34939,-71.069143,2000
40 Winchester St #C3,1462500,42.349421,-71.068857,2006
580 Washington St #710,925000,42.353823,-71.062232,2016
160 Commonwealth Ave #212,925000,42.351537,-71.078204,2015
32 Temple St #3,1270000,42.360291,-71.063497,2007
7 Stillman Pl #8,499000,42.363877,-71.057595,2005
454 Hanover St #7,325000,42.366936,-71.052703,2004
27 Wareham St #101,999000,42.339576,-71.067957,2017
505 Tremont St #307,1700000,42.345021,-71.070212,2010
2-1/2 Battery Wharf #4310,1800000,0,0,2008
30-34 E Concord St #3,529250,42.337288,-71.074089,2015
340 Beacon St #2,2650000,42.352488,-71.08377,2014
340 Beacon St #3,2650000,42.352488,-71.08377,2014
290 Columbus Ave #4,469000,42.346898,-71.073948,2019
380 Commonwealth Ave #380,5200000,42.34891,-71.089812,2016
32 Mill St #2,508000,42.299327,-71.052056,2021
1597 Washington St #408,40000,42.338401,-71.074316,2000
1597 Washington St #408,309000,42.338401,-71.074316,2000
587 Tremont St #3,590000,42.343337,-71.073033,2022
234 Causeway St #1005,910000,42.366538,-71.059491,2010
210 South St #11-6,797250,42.350224,-71.057346,2013
85 E India Row #G,1,42.357947,-71.050993,2015
290 Columbus Ave #3,465000,42.346923,-71.073759,2017
126 Marlborough St,1.1e+07,42.353061,-71.077615,2021
2 Avery St #33D,1745000,42.353193,-71.063136,2001
84 Appleton St #3,655000,42.345487,-71.073033,2021
10 Charlesgate E #501,685000,42.350276,-71.091548,2007
160 Commonwealth Ave #414,639000,42.351537,-71.078204,2012
425 Newbury St #C111,90000,42.348159,-71.089626,2007
6 Whittier Pl #10N,528000,42.366192,-71.06722,2010
86 South St #5A,383750,42.351106,-71.057285,2000
79 Chandler St #8,1245000,42.346658,-71.072455,2008
2 Rollins St #D604,807500,42.341938,-71.0682,2013
40 Winchester St #505,1110000,42.349421,-71.068857,2004
1166 Washington St #504,1610000,42.343217,-71.066414,2017
99 Waltham St #3,1050000,42.343205,-71.070529,2004
25 Union Wharf #25,2750000,42.365337,-71.049409,2017
37 Concord Sq #2,560000,42.341792,-71.079157,2014
90 Gainsborough St #105E,385000,42.342147,-71.087937,2004
1 Charles St S #6F,695000,42.351787,-71.067367,2005
131 Park Dr #44,160000,42.341493,-71.097645,2001
5 Hanson St #4,477000,42.343385,-71.069624,2011
1 Garden St #1,160300,42.361064,-71.067029,2005
65 E India Row #5A,365000,42.358036,-71.051007,2008
219-223 Columbus Ave #703,1625000,42.347429,-71.073487,2012
338 Commercial St #C100,450000,42.365881,-71.051306,2009
18 Worcester Sq #3,446000,42.336967,-71.075106,2009
273 Commonwealth Ave #9&12,750000,42.350702,-71.08375,2005
261 Marlborough St #2,247000,42.351958,-71.082017,2012
19 Salutation St #41,340000,42.366006,-71.052301,2005
336 Marlborough St #2,235000,42.351004,-71.085282,2006
416 Commonwealth Ave #616,594500,42.348787,-71.090908,2009
2 Commonwealth Ave #12E,6250000,42.353354,-71.071403,2013
485-495 Harrison Ave #404,635000,42.34195,-71.066283,2006
485-495 Harrison Ave #209,635000,42.341963,-71.066435,2006
485-495 Harrison Ave #402,720000,42.34195,-71.066283,2006
167 Commonwealth Ave #1,845000,42.351922,-71.079236,2012
400 Marlborough St #2,825000,42.350225,-71.08813,2019
500 Atlantic Ave #14Q,450000,42.353653,-71.053436,2014
164 Beacon St #BA,452500,42.354514,-71.076305,2014
11 Durham St #5,1650000,42.344015,-71.081199,2019
15 Warren Ave #3,1115000,42.345399,-71.070746,2021
200 W Brookline St #4,615000,42.342908,-71.07641,2016
45-47 Commonwealth Ave #1,6200000,42.352972,-71.075282,2011
486 Beacon St #3,353000,42.351085,-71.088951,2003
350 North St #204,615000,42.365541,-71.051744,2006
321 Beacon St,2200000,42.352706,-71.082228,2000
9 Arlington St #2,5750000,42.354465,-71.071893,2017
45 Province St #2404,5200000,42.356912,-71.060201,2021
776 Boylston St #E9F,4850000,42.348892,-71.08186,2018
151 Tremont St #8A,390000,42.355397,-71.063003,2007
300 Boylston St #607,715000,42.351851,-71.070215,2011
526 Columbus Ave #2,1161420,42.341808,-71.080106,2013
178 Commonwealth Ave #8,1e+06,42.35123,-71.07935,2013
100 Beacon St #1C,1984000,42.355395,-71.073063,2010
61 Prince St #2G,602500,42.365166,-71.055101,2010
34-1/2 Beacon St #12,3e+06,42.357195,-71.06499,2002
27 Wareham St #207,487000,42.339576,-71.067957,2011
85 E India Row #27F,740000,42.358311,-71.050532,2004
165 Friend St #1,585123,42.363745,-71.060052,2017
165 Friend St #5,720123,42.363745,-71.060052,2018
505 Tremont St #704,1399000,42.345021,-71.070212,2004
360 Newbury St #611,1552500,42.348168,-71.087641,2006
39 Grove St #1,590000,42.359898,-71.068778,2015
181 Essex St #E402,565000,42.352269,-71.058198,2006
6 Strong Pl,1375000,42.360942,-71.06823,2013
15 Charter St #3,385000,42.366299,-71.053083,2004
11 Union Park #1,1795000,42.657371,-70.622562,2015
342 Commonwealth Ave #4,636000,42.349252,-71.087112,2022
1 Franklin St #3704,3825000,42.356057,-71.059157,2022
500 Atlantic Ave #14K,4200000,42.353653,-71.053436,2015
85 E India Row #24F,950000,42.358311,-71.050532,2003
300 Boylston St #1005,15400000,42.351851,-71.070215,2015
295-297 Beacon St #61,815000,42.352999,-71.081112,2008
295-297 Beacon St #63,592000,42.352999,-71.081112,2017
403 Marlborough St #13,1280000,42.350314,-71.088513,2011
210 South St #7-3,267900,42.350224,-71.057346,2006
234 Causeway St #708,887500,42.366538,-71.059491,2018
234 Causeway St #821,522000,42.366538,-71.059491,2015
65 Park Dr #8,315000,42.342777,-71.094816,2011
19 Follen St #3,352000,42.345117,-71.079926,2001
70 Brimmer St #332,3e+05,42.356292,-71.07141,2013
98 Mount Vernon St,4e+06,42.358007,-71.068762,2013
486 Beacon St #1,80000,42.351186,-71.088208,2012
20 Hancock St #4,875000,42.360831,-71.064354,2013
20 Hancock St #1,1850000,42.360831,-71.064354,2011
29 Pinckney St #1,1525000,42.358963,-71.066147,2015
103 Gainsborough St #406,425000,42.342537,-71.089286,2004
199 State St #201,1275000,42.359338,-71.052876,2010
12 Stoneholm St #407,245000,42.345898,-71.088231,2007
159 Beacon St,4800000,42.354627,-71.075183,2004
8 Whittier Pl #14G,229735,42.366178,-71.067225,2002
75 Chestnut St #14,521500,42.357016,-71.070295,2015
30 Pinckney St #6,471000,42.358785,-71.066374,2015
151 Tremont St #12M,413000,42.355397,-71.063003,2005
14 Rutland Sq,1825000,42.342427,-71.078887,2004
351 Beacon St #6,8e+05,42.352457,-71.08355,2021
16 Claremont Park #3,729012,42.342079,-71.082722,2019
12 Stoneholm St #511,275000,42.345898,-71.088231,2012
1 Charles St S #10H,1250000,42.352495,-71.067469,2006
355 Beacon St,1700000,42.352325,-71.083664,2003
116 Marlborough St,2500000,42.353177,-71.077171,2003
40 Lawrence St #3,475000,42.345991,-71.073071,2014
21 Father Francis Gilday St #307,2010000,42.338063,-71.072716,2014
87 Saint Botolph St #2,840000,42.345392,-71.080199,2017
65 E India Row #28H,550000,42.358036,-71.051007,2013
37 E Concord St #3,740000,42.33707,-71.074157,2018
17 Grove St #4,265000,42.360532,-71.068822,2003
59 Hull St,3165000,42.367379,-71.056749,2007
1 Huntington Ave #1204,1750000,42.349359,-71.076991,2007
256 W Newton St #4,493000,42.344825,-71.081149,2005
12 Stoneholm St #401,370000,42.345898,-71.088231,2007
42 Bradford St #1,483000,42.342364,-71.069542,2015
42 Bradford St #2,1240000,42.342364,-71.069542,2010
103 Gainsborough St #204,345500,42.342537,-71.089286,2005
16 Gray St #6&8,775000,42.345679,-71.070702,2011
376 Commercial St #4D,599000,42.366382,-71.051468,2003
1387 Washington St #305,645000,42.341325,-71.069949,2007
2 Union Park St #2,750000,42.342179,-71.070502,2013
39 Hemenway St #5,265000,42.345429,-71.089667,2003
42 Fenway #1,450000,42.345791,-71.090551,2015
27 Bowdoin St #5C,480000,42.360416,-71.062999,2008
5 Keswick St #2,425500,42.345932,-71.105962,2001
158-160 Commercial St #2,496900,42.36311,-71.051647,2017
45-63 Atlantic Ave #10D,7e+05,42.363001,-71.051147,2007
37 Worcester St #4,410000,42.338529,-71.076821,2008
220 Boylston St #1515,16500000,42.352207,-71.068581,2020
82 Chestnut St #22,485000,42.356944,-71.069805,2011
82 Chestnut St #20,925000,42.356944,-71.069805,2014
20 Joy St #3,526000,42.359151,-71.065178,2021
608 Massachusetts Ave #2,310000,42.337234,-71.077648,2003
89 Marlborough St,9625000,42.353629,-71.076189,2019
474 Shawmut Ave #5,659000,42.338606,-71.075958,2014
416 Marlborough St #801,582000,42.35004,-71.088819,2000
15 E Springfield St #3,330000,42.336547,-71.076064,2007
405 Commonwealth Ave #1,367000,42.349237,-71.090272,2007
519 Columbus Ave #6,526000,42.342138,-71.080011,2013
41 Anderson St,1300000,42.359941,-71.067879,2006
311 Commonwealth Ave #10,1e+05,42.349458,-71.085943,2022
311 Commonwealth Ave #10,719200,42.349458,-71.085943,2012
1 Franklin St #4001,2875000,42.356057,-71.059157,2020
6 Whittier Pl #10P,260000,42.366192,-71.06722,2010
285 Columbus Ave #706,9e+05,42.346859,-71.074162,2009
15 River St #405,652000,42.356737,-71.070034,2018
70 Phillips St #1,495450,42.360234,-71.069296,2019
333 Commonwealth Ave #16,980000,42.349719,-71.087308,2005
41 Chestnut St,3877500,42.357447,-71.068395,2015
3 Appleton St #302,610000,42.346606,-71.069643,2015
548 Tremont St #4,451000,42.343958,-71.07141,2004
306 Shawmut Ave,576000,42.342267,-71.070167,2003
30-34 E Concord St #17,435000,42.337529,-71.074529,2006
19 Revere St #3,430000,42.359699,-71.066972,2010
7 Hanson St #1,1515000,42.343405,-71.069653,2020
27 Warren Ave #1,1702500,42.34517,-71.071255,2021
49 N Margin St #1,1240000,42.3653,-71.056566,2008
46 W Cedar St,2300000,42.359004,-71.070134,2014
9 Appleton St #2,675000,42.346228,-71.070606,2014
357 Commercial St #10,550000,42.366214,-71.051154,2020
64 E Brookline St #1,375000,42.338005,-71.070421,2002
1180-1200 Washington St #201,1025000,42.342961,-71.066725,2020
396 Marlborough St #6,360000,42.350271,-71.087958,2003
79 Gainsborough St #204,326000,42.342345,-71.088033,2005
65 Burbank St #10,168750,42.344582,-71.088977,2002
1 Avery St #11G,1050000,42.35337,-71.062515,2008
105 Marlborough St #3,2205000,42.353464,-71.076802,2016
140 Mount Vernon St #5,1195000,42.357419,-71.071997,2011
145 Pinckney St #303,1700000,42.358897,-71.07179,2015
145 Pinckney St #305,1700000,42.358897,-71.07179,2015
79-79A Phillips St,1350000,42.360407,-71.069491,2011
10 Bowdoin St #203,231067,42.360946,-71.063021,2009
10 Bowdoin St #415,580000,42.360946,-71.063021,2005
24 Marlborough St #5,655000,42.35429,-71.073087,2001
535 Harrison Ave #A506,950000,42.341098,-71.067395,2019
93 Pinckney St #6,415000,42.358936,-71.069061,2002
6 Whittier Pl #7A,404000,42.366192,-71.06722,2006
97 Warren Ave,1760000,42.344656,-71.073521,2013
192 Beacon St #2,562000,42.354221,-71.077405,2012
466 Commonwealth Ave #103,629000,42.348733,-71.094033,2021
152 Prince St #8,560000,42.366984,-71.057925,2020
4 Bellingham Pl,1527000,42.359825,-71.069586,2019
103 Gainsborough St #103,845000,42.342537,-71.089286,2021
70 Lincoln St #L210,515000,42.352217,-71.057924,2019
6 Whittier Pl #7J,575000,42.366192,-71.06722,2016
118 Riverway #99,126000,42.34327,-71.104387,2006
148 Commonwealth Ave #101,445000,42.351967,-71.076959,2004
75 Clarendon St #506,699000,42.347292,-71.073417,2018
80 Beacon St #51,9e+05,42.355955,-71.070914,2007
909 Beacon St #3,830000,42.346539,-71.10565,2017
1 Charles St S #1107,570000,42.351787,-71.067367,2007
33 Myrtle St #4,819000,42.359454,-71.065714,2018
167 W Newton St,4995000,42.342944,-71.078,2022
2 Avery St #20G,1237500,42.353193,-71.063136,2015
2 Avery St #33B,1200000,42.353193,-71.063136,2012
1 Avery St #25C,1475000,42.35337,-71.062515,2012
2 Avery St #28D,1925000,42.35328,-71.062559,2012
382 Commonwealth Ave #61,77500,42.34881,-71.090117,2011
1-3 Chestnut St #3B,790000,42.357951,-71.06617,2015
8 Garrison St #100,283000,42.346203,-71.079876,2012
20 Province St #110A,550000,42.35696,-71.060157,2012
123 Saint Botolph St #9,308000,42.246694,-71.177759,2001
114 Fenway #14,5e+05,42.341931,-71.091732,2009
219-223 Columbus Ave #601,1930000,42.347429,-71.073487,2016
485-495 Harrison Ave #609,1450000,42.341963,-71.066435,2008
500 Atlantic Ave #14T,336500,42.353653,-71.053436,2009
1313 Washington St #513,830000,42.341948,-71.068372,2014
1313 Washington St #514,830000,42.341948,-71.068372,2014
40 Battery St #304,1999999,42.366496,-71.051362,2008
425 Marlborough St #2,172000,42.35005,-71.089467,2003
313 Commonwealth Ave #2,2475000,42.349565,-71.087529,2018
103-109 South St #3B,453000,42.351587,-71.057349,2002
416 Marlborough St #901,950000,42.35004,-71.088819,2005
416 Marlborough St #801,4e+05,42.35004,-71.088819,2012
90 Worcester St #5,317000,42.339797,-71.07863,2000
617 South St #1,660000,42.290973,-71.124561,2022
776 Boylston St #E11A,8500000,42.348809,-71.081814,2014
500 Atlantic Ave #16F,1705000,42.353653,-71.053436,2013
77 Waltham St #7,410000,42.343024,-71.070312,2002
505 Tremont St #412,1302500,42.34481,-71.070261,2004
120 Commonwealth Ave #1,567000,42.352132,-71.075922,2000
169 Saint Botolph St,4133000,42.246694,-71.177759,2022
2 Avery St #33E,3850000,42.353193,-71.063136,2003
56 Charlesgate E #56B,191710,42.347379,-71.091407,2007
129 Marlborough St #B,890000,42.353145,-71.077656,2016
26 Wellington St #1,425000,42.341275,-71.081601,2005
32 Fairfield St #4,492000,42.350115,-71.082294,2003
350 North St #103,330000,42.365506,-71.051632,2003
174 Commonwealth Ave #9,568000,42.351295,-71.079096,2000
167 Beacon St #7,375000,42.354538,-71.07551,2010
36 Myrtle St #9,360000,42.359272,-71.065933,2015
70 Revere St #4,270000,42.359464,-71.069049,2002
79 Beacon St #D,975000,42.355971,-71.070844,2006
227 W Canton St #1,720000,42.345229,-71.076936,2004
186 Salem St #1,195000,42.366485,-71.054803,2000
776 Boylston St #E11E,2500000,42.348809,-71.081814,2009
66 Queensberry St #418,279000,42.342604,-71.097951,2006
519 Columbus Ave #4,820000,42.341647,-71.080483,2018
272 Marlborough St #4F,439000,42.351604,-71.082992,2003
100 Fulton St #4N,258000,42.36277,-71.052884,2000
15 Park Dr #28,139900,42.344564,-71.094764,2002
95 Beacon St #2,234000,42.355538,-71.072552,2001
58-62 Berkeley St,2200000,42.346455,-71.070844,2009
29 Upton St #4,1670000,42.34248,-71.072211,2015
34 Clark St #3,520000,42.365254,-71.052468,2008
48 Temple St,265000,42.359966,-71.063455,2013
120 Norway St #7,315000,42.34536,-71.089245,2004
26 Hanson St #4,359900,42.343754,-71.070364,2008
35 Fay St #508,850000,42.343436,-71.065405,2021
117 Chandler St #4,930000,42.346111,-71.074063,2012
280 Commonwealth Ave #304,428000,42.34988,-71.084357,2007
300 Columbus Ave #4,270000,42.346725,-71.074,2000
166 Commercial St #2,567000,42.362854,-71.052,2012
28 Dwight St #1,319000,42.3441,-71.068625,2001
47 Tileston St #2,170000,42.365962,-71.054341,2002
228 Beacon St #4,135000,42.353811,-71.078909,2000
125 Park Dr #20,126000,42.341617,-71.097478,2001
130 Appleton St #1B,567000,42.34502,-71.074831,2008
29 Fairfield St #1A,699950,42.350059,-71.082524,2000
215 Commonwealth Ave #3,2610000,42.351219,-71.081508,2014
185 W Canton St #3,539000,42.344323,-71.075996,2014
673 Tremont St #3,540000,42.341523,-71.076238,2013
505 Tremont St #608,1475000,42.345021,-71.070212,2006
41 Worcester St #3,975000,42.338593,-71.076899,2011
47 Rutland St #4,645000,42.340007,-71.076035,2010
3 Ringgold St,615000,42.343066,-71.070025,2004
156 Prince St #10,9e+05,42.367006,-71.057944,2017
73 Charles St #4A,341100,42.358207,-71.070397,2007
94 Worcester St #2,6e+05,42.339901,-71.078753,2013
2 Clarendon St #102,558000,42.344144,-71.072013,2012
501 Shawmut Ave #2,310000,42.338102,-71.077102,2000
49 Milford St #1,595000,42.344115,-71.069647,2000
27 Dartmouth St #1,739000,42.343696,-71.074049,2004
6 Whittier Pl #9A,345000,42.366192,-71.06722,2006
735 Harrison Ave #W303,264000,42.337953,-71.071555,2012
386 Commonwealth Ave #52,290000,42.348789,-71.090851,2005
386 Commonwealth Ave #2,290000,42.348789,-71.090851,2005
220 Boylston St #1108,1925000,42.352207,-71.068581,2012
465 Beacon St #2,530000,42.351043,-71.088379,2003
362 Commonwealth Ave #5C,260000,42.348912,-71.088202,2002
478 Beacon St #B2,445000,42.351187,-71.088561,2006
97 Mount Vernon St #24,631000,42.357929,-71.069481,2020
187 Beacon St #2,2700000,42.354533,-71.075879,2022
2 Avery St #24H,1700000,42.353193,-71.063136,2022
2 Avery St #17A,1485000,42.353193,-71.063136,2014
